sample1	sample2	average_score	location.1	country.1	sampleType.1	location.2	country.2	sampleType.2	comparisons	compared_locations	host_comparisons
G0361_i2	LL_i29	0.836303140932076	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	LL_i31	0.83807874870574	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	LL_i33	0.857574659101542	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	LL_i34	0.833030927838103	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	LL_i39	0.826635369958522	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	LL_i41	0.841195746206825	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	LL_i44a	0.873269650244724	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	LL_i44b	0.844048295373591	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	T150_i1	0.855814156801098	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	T150_i2	0.871266113160763	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	T262_i1	0.846013022638692	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i2	T262_i2	0.823202264821424	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	G0362_i3	1	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Related
G0361_i3	G0363_i4	0.85160022597553	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0361_i3	G0364_i3	0.879612590525112	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i3	G0365_i1	0.824111979972814	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i3	G0370_i3	0.880675818387514	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0361_i3	G0371_i3	0.84011730145343	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i3	G0380_i2	0.879177980354441	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0361_i3	G0385_i1	0.905389066682752	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i3	G0390_i2	0.911594307485776	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i3	G0391_i2	0.893966673162642	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0361_i3	G0393_i1	0.973158450282535	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0361_i3	G0395_i1	0.890594835776578	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i3	G0411_i1	0.851645542642914	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0361_i3	G0412_i1	0.830164921712268	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i3	G0416_i3	0.876519220100143	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0361_i3	LL_i12	0.84305779945679	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i14	0.850678529941295	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i15	0.802595252968596	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i21	0.855263842932031	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i22	0.828450670259526	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i24	0.874949407555501	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i29	0.841939760136383	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i31	0.840014986829304	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i33	0.827092349947839	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i34	0.835422458810619	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i39	0.85504900680202	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i41	0.85200474493712	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i44a	0.857469212628648	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	LL_i44b	0.806083181124178	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	T150_i1	0.890706733330453	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	T150_i2	0.843616104984636	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	T262_i1	0.862739034193146	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i3	T262_i2	0.83633239815818	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	G0363_i4	0.883987398830388	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0362_i3	G0364_i3	0.857897061059411	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0362_i3	G0365_i1	0.850078605097238	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0362_i3	G0370_i3	0.871856289184244	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0362_i3	G0371_i3	0.868561614745146	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0362_i3	G0380_i2	0.86265213509664	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0362_i3	G0385_i1	0.903811731697895	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0362_i3	G0390_i2	0.905696593494577	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0362_i3	G0391_i2	0.881497313376428	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0362_i3	G0393_i1	0.947253713601453	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0362_i3	G0395_i1	0.867950540816069	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0362_i3	G0411_i1	0.869910679856411	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0362_i3	G0412_i1	0.864035244845304	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0362_i3	G0416_i3	0.857672682978881	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0362_i3	LL_i12	0.837501052422528	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i14	0.865500328595374	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i15	0.852842276917387	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i21	0.856350529295438	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i22	0.872274939880348	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i24	0.843355548719284	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i29	0.820307826214523	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i31	0.871500681879548	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i33	0.840071702355059	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i34	0.825123926249103	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i39	0.823704161934689	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i41	0.822373115705779	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i44a	0.844737762724493	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	LL_i44b	0.865255129250608	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	T150_i1	0.837840785661243	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	T150_i2	0.857112004522496	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	T262_i1	0.859473391499702	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0362_i3	T262_i2	0.804110426529157	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	G0364_i3	0.985293137852017	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Related
G0363_i4	G0365_i1	0.985965134227338	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Related
G0363_i4	G0370_i3	0.823293896709706	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0363_i4	G0371_i3	0.981951186563086	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0363_i4	G0380_i2	0.81875596369782	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0363_i4	G0385_i1	0.807663133174191	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0363_i4	G0390_i2	0.858379817961156	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0363_i4	G0391_i2	0.826908446855473	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0363_i4	G0393_i1	0.85801530307899	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0363_i4	G0395_i1	0.81815898600384	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0363_i4	G0411_i1	0.967814321183306	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0363_i4	G0412_i1	0.988988014203308	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0363_i4	G0416_i3	0.889846270003914	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0363_i4	LL_i12	0.811373453799366	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i14	0.839709034825343	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i15	0.8165671847311	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i21	0.805000784272271	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i22	0.849963273937663	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i24	0.820843446900683	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i29	0.803051134373729	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i31	0.83734093544858	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i33	0.807297616417838	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i34	0.817051911550996	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i39	0.81971848428071	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i41	0.821251156407472	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i44a	0.851043064037401	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	LL_i44b	0.837433455369723	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	T150_i1	0.834298149606974	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	T150_i2	0.831345998355946	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	T262_i1	0.85717787206791	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0363_i4	T262_i2	0.821269384136706	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	G0365_i1	0.97984275878474	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Related
G0364_i3	G0370_i3	0.837638925772374	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0364_i3	G0371_i3	0.991513315293093	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0364_i3	G0380_i2	0.837204788810693	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0364_i3	G0385_i1	0.853112862055781	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0364_i3	G0390_i2	0.865477845727518	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0364_i3	G0391_i2	0.86003853121314	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0364_i3	G0393_i1	0.834480906546657	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0364_i3	G0395_i1	0.85082287870865	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0364_i3	G0411_i1	0.969441237526142	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0364_i3	G0412_i1	0.993882461335396	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0364_i3	G0416_i3	0.889751315398998	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0364_i3	LL_i12	0.825065064527067	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i14	0.820381142472637	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i15	0.831681932844619	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i21	0.840063642874683	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i22	0.843103351301671	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i24	0.823846378066532	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i29	0.828124674863987	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i31	0.826223140058397	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i33	0.814742306157363	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i34	0.824083306959913	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i39	0.854404973743423	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i41	0.807736759140375	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i44a	0.844019455805447	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	LL_i44b	0.77355214704459	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	T150_i1	0.829582091866242	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	T150_i2	0.869870253527736	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	T262_i1	0.818107109614245	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0364_i3	T262_i2	0.787307469421331	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	G0370_i3	0.828237158794791	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0365_i1	G0371_i3	0.980602103111665	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0365_i1	G0380_i2	0.851240404407503	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0365_i1	G0385_i1	0.833648805401324	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0365_i1	G0390_i2	0.872337223045366	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0365_i1	G0391_i2	0.875077707116931	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0365_i1	G0393_i1	0.869126417353844	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0365_i1	G0395_i1	0.854315909150836	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0365_i1	G0411_i1	0.968754510101925	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0365_i1	G0412_i1	0.976459350537431	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0365_i1	G0416_i3	0.880659519845721	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0365_i1	LL_i12	0.848785300495163	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i14	0.850866095164727	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i15	0.845134967389596	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i21	0.812811092102712	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i22	0.848815538993687	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i24	0.833139839325975	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i29	0.846593687145493	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i31	0.832951237399757	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i33	0.853368343706986	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i34	0.832204235205857	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i39	0.86980168603908	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i41	0.844828996710902	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i44a	0.869446247490888	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	LL_i44b	0.829388320134858	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	T150_i1	0.870398849525179	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	T150_i2	0.860004739838618	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	T262_i1	0.828624734741087	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0365_i1	T262_i2	0.827354481504009	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	G0371_i3	0.824227059306061	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Related
G0370_i3	G0380_i2	0.835339063840366	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0370_i3	G0385_i1	0.882155461301999	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0370_i3	G0390_i2	0.866371959280907	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0370_i3	G0391_i2	0.859938720484008	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0370_i3	G0393_i1	0.826952551369633	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0370_i3	G0395_i1	0.870801615731736	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0370_i3	G0411_i1	0.81782784596103	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0370_i3	G0412_i1	0.861397707121431	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0370_i3	G0416_i3	0.83016171364432	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0370_i3	LL_i12	0.832856998419623	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i14	0.826773311662666	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i15	0.838778739724295	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i21	0.798292126279464	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i22	0.855271588842605	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i24	0.824604059423642	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i29	0.822251605463764	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i31	0.79416937013116	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i33	0.867476022408076	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i34	0.847083628834033	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i39	0.803915611416536	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i41	0.833851588701625	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i44a	0.818459970070583	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	LL_i44b	0.818002217685884	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	T150_i1	0.849082489943929	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	T150_i2	0.85412503130348	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	T262_i1	0.817529927271913	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0370_i3	T262_i2	0.802733359167886	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	G0380_i2	0.812828278454651	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0371_i3	G0385_i1	0.812991908340387	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0371_i3	G0390_i2	0.893120454098768	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0371_i3	G0391_i2	0.869840359494181	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0371_i3	G0393_i1	0.880667623264553	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0371_i3	G0395_i1	0.834874012030459	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0371_i3	G0411_i1	0.970436379687391	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0371_i3	G0412_i1	0.987772637058896	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0371_i3	G0416_i3	0.835500318603221	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0371_i3	LL_i12	0.798245593008897	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i14	0.833815276783123	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i15	0.79777385328039	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i21	0.804625893660594	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i22	0.819999746140201	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i24	0.837359602383444	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i29	0.808733563475122	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i31	0.811534085760424	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i33	0.830177336200717	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i34	0.848209290495604	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i39	0.837243091878096	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i41	0.839903006062015	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i44a	0.856672577852542	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	LL_i44b	0.852739597474012	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
